post_id,source,date,text,image,url
896979627415137,Prefeitura de Icém,"[datetime.datetime(2020, 4, 1, 13, 13, 16)]","Para garantir a alimentação dos alunos diante da pandemia do novo coronavírus (COVID-19), a Prefeitura de Icém por meio da Divisão Municipal de Educação, Departamento de Assistência Social e Fundo Social de Solidariedade estão trabalhando para entregar a distribuição do Kit de Cestas Básicas e Kit de Higiene. Comunicamos que as cestas básicas e o kit de higiene pessoal já foram comprados e estamos aguardando os fornecedores entregar para serem repassados. O benefício será disponibilizado aos que necessitam e as escolas, creches e assistência social já tem todos os cadastros dos munícipes.",https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/s240x240/91706792_896979610748472_892763137781006336_n.png?_nc_cat=103&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=o2rrnGe3vZQAX_vf9CE&_nc_ht=scontent.fcgh7-1.fna&oh=a4558a5d27959a55ead2953f2a801a6c&oe=5F20ADD8,/story.php?story_fbid=896979627415137&id=234499770329796
896425497470550,Prefeitura de Icém,"[datetime.datetime(2020, 3, 31, 17, 2, 55)]",Boletim Informativo🏥 CORONAVÍRUS  (Icêm) 31/03/2020,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p200x200/91779973_896425470803886_2414120285797089280_o.jpg?_nc_cat=106&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=jT7qf2tDcLwAX_g9Sop&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=3&oh=c729793de54c15184a198794506f2383&oe=5F1F2D78,/story.php?story_fbid=896425497470550&id=234499770329796
896252830821150,Prefeitura de Icém,"[datetime.datetime(2020, 3, 31, 12, 6, 58)]","Atenção Pais ou Responsáveis!  ⚠️Todos somos sabedores que em razão da pandemia coronavírus as escolas cancelaram suas aulas .  ⚠️📑Nunca esquecendo que não é férias é uma ação em prol da saúde e bem estar de todos.  🏘EVITEM SAIR DE CASA SEM NECESSIDADE! 👪Pais ou responsáveis venham até a escola Municipal de Educação Infantil Abel Terruggi para retirar os estudos domiciliares de seus filhos. Eles terão atividades para fazerem durante essa paralisação, é uma forma de se ocuparem durante o tempo em que estão em casa. ⚠️📚 Nesta quarta-feira, 01 de abril a E.M.E.I Abel Terruggi, estará aberta das 08h00 às 10h00 e na quinta -feira, 2 das 13h00 às 15h00 para retirarem as atividades.  Desde já agradeçemos a compreensão! Coordenação da  Escola de Educação Infantil Abel Terruggi.","https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s240x240/91911538_896252810821152_9151312291038232576_n.jpg?_nc_cat=111&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=I7jCb2H4DVsAX-9npxY&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=9&oh=2466bbcd7b392362655b9b36ea402f0a&oe=5F21F1B7,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-1/cp0/e15/q65/c1.0.32.32a/p32x32/15873396_234502570329516_8782946870434235767_n.jpg?_nc_cat=105&_nc_sid=dbb9e7&efg=eyJpIjoiYiJ9&_nc_ohc=wWlSIO3lBAoAX9fu_WR&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=5&oh=089d17c4bba25d7533adb4b916a7bf6b&oe=5F2256CD",/story.php?story_fbid=896252830821150&id=234499770329796
895767447536355,Prefeitura de Icém,"[datetime.datetime(2020, 3, 30, 19, 59, 52)]",Se inscreva nos  cursos gratuito de qualificação profissional on-line oferecidos pelo pelo Via Rápida do Estado de São Paulo. www.viarapida.sp.gov.br,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s200x200/91419977_895767430869690_4143299004207202304_n.jpg?_nc_cat=110&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=hDetd-4n5psAX_PbFRt&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=9&oh=2ecddc840f4adf129402546e2e313687&oe=5F226D15,/story.php?story_fbid=895767447536355&id=234499770329796
894360641010369,Prefeitura de Icém,"[datetime.datetime(2020, 3, 28, 21, 51, 45)]","Comunicado da Diretoria de Saúde de Icém à População Como é de conhecimento de todos estamos numa epidemia de coronavirus. Estamos sempre convivendo com epidemias/surtos como Dengue, H1N1, Zica e outros. Nesse momento estamos expostos a um vírus que tem grande poder de provocar doenças respiratórias graves na população que tem a imunidade deprimida, como: idosos, pessoas em qualquer idade com doenças pulmonares crônicas, diabéticos, doenças crônicas outras, pessoas em tratamento com medicamentos que provoca imunodepressão. Nessa população chamada de “População de Risco“ temos que intensificar as medidas preventivas para que não contraiam o vírus. Essas medidas de prevenção é para toda e população: crianças, jovens, adultos, com o objetivo de prevenir/proteger a “População de Risco“. Esse vírus não fica no ar, ele está presente nas superfícies mais diversas. Assim a transmissão se dá na grande maioria das vezes através das mãos em contato com o vírus sendo levadas a boca, nariz e olhos. Pela via direta pessoa/pessoa a transmissão só acontece numa proximidade de 1 a 2 metros, conversando ou tossindo, se a pessoa estiver contaminada.  Assim exposto, o mais importante é criar o habito de lavar as mãos constantemente com água e sabão ou usar álcool 70% ou álcool gel e manter uma distância de 1 a 2 metros para conversar com as pessoas. Para a “População de Risco” orientamos que aumentem o rigor em se manter em casa com atividades domiciliares normais, manter contato distante com as pessoas e até mesmo com seus familiares: filhos, netos, vizinhos... Se precisarem do Sistema de Saúde Público, como por exemplo, seus medicamentos que estão acabando, não precisão sair de casa para se dirigir a Unidade de Saúde, basta ligar nos ESF`s da sua região e os agentes comunitários irão até suas casas para auxiliarem. O uso de máscara só é importante para os profissionais de saúde e quando se vai conversar próximo de outra pessoa. O isolamento, dessa “População de Risco”, é uma conduta muito séria, que salva vidas e tem que permanecer até passar a epidemia. Orientamos a todos criar o hábito de lavar as mãos com água e sabão de 1 em 1 hora até virar um “Hábito”, pois todos esquecemos de fazer isso por falta de “costume” e nesse momento é a mais importante medida de proteção. Orientamos também a toda população uma alimentação saudável para melhorar sua imunidade orgânica.",https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s240x240/91327882_894360607677039_4908203821739540480_n.jpg?_nc_cat=108&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=Mpln2izmcwEAX_TOh6Z&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=9&oh=14e0cd15760079c6b114c5b4522fde5d&oe=5F1FD274,/story.php?story_fbid=894360641010369&id=234499770329796
893512011095232,Prefeitura de Icém,"[datetime.datetime(2020, 3, 27, 18, 2, 10)]",Boletim Informativo Coronavírus em Icém   27/03/2020 🏥Informado pela Divisão Municipal de Saúde,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p200x200/91378882_893511974428569_3028233126598934528_o.jpg?_nc_cat=105&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=LAH7lV2F2GkAX_kz5lu&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=3&oh=e6de5c604733f147efe1b26b2943537c&oe=5F1F7111,/story.php?story_fbid=893512011095232&id=234499770329796
893445907768509,Prefeitura de Icém,"[datetime.datetime(2020, 3, 27, 15, 55)]","💦 Prefeitura de Icém lava espaços de grande circulação A Prefeitura de Icém iniciou nesta sexta-feira (27), a lavagem e higienização com hipoclorito nos espaços públicos onde ocorrem maior circulação de pessoas e comércio local. A medida visa a higienização dos espaços, como uma ação de redução do risco de transmissão do Coronavírus. Na segunda-feira, 30 de março o serviço continua por toda as calçadas, ruas e avenidas da cidade. A lavagem está sendo feita com água bruta não indicada para consumo. A Prefeita Maria de Lourdes agradece a SABESP pela doação do cloro que é de grande importância para a lavagem . Com apoio do caminhão pipa, funcionários da feitura vamos percorrer por toda cidade. A ação integra pacote de medidas colocadas em práticas pela Administração municipal para auxiliar no combate do COVID-19.","https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c45.0.690.1040a/s206x206/91399498_893444731101960_8623371487924977664_o.jpg?_nc_cat=106&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=y6N9I8814CYAX8RZ4KV&_nc_ht=scontent.fcgh7-1.fna&oh=cf6ea9ba15eff5af978d813bec5940c5&oe=5F211AF7,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c267.0.1514.1536a/s75x225/91291663_893444837768616_37133479787364352_o.jpg?_nc_cat=102&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=R8ytSpOr360AX85Y7n1&_nc_ht=scontent.fcgh7-1.fna&oh=942f5cf668b1be66898134e89966d24a&oe=5F2139AC,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c256.0.1536.1536a/s75x225/91266240_893444947768605_8486716782596325376_o.jpg?_nc_cat=100&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=CHEdQ8Ei83QAX8i2Nbh&_nc_ht=scontent.fcgh7-1.fna&oh=9c7303797511b65d1a15291cc74d4d51&oe=5F1FC35C,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c256.0.1536.1536a/s75x225/91432494_893445087768591_2294318035705528320_o.jpg?_nc_cat=103&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=pgLGEkKmyZoAX8jeYbb&_nc_ht=scontent.fcgh7-1.fna&oh=486e4becf0f29163139695129499eabf&oe=5F1FF9E7",/story.php?story_fbid=893445907768509&id=234499770329796
893429604436806,Prefeitura de Icém,"[datetime.datetime(2020, 3, 27, 15, 26, 1)]","Usina Bungue doa 50 litros de álcool 70% para Divisão Municipal de Saúde Diante este momento de combate contra o coronavírus, a prefeitura de Icém recebeu o importante apoio da Usina Bungue.  A empresa doou 50 litros de álcool 70 que serão distribuídos nas unidades de saúde. “Neste momento só posso agradecer a parceria e companheirismo da Usina Bungue localizada no município de Orindiúva.  Com certeza esse material fará a diferença, principalmente para os nossos guerreiros da saúde que, neste momento, estão na linha de frente. Se cada um fizer a sua parte, em breve sairemos mais fortalecidos dessa situação tão desafiadora .”, diz a prefeita Maria de Lourdes Gomes da Silva de Morais.","https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s200x200/91419976_893429581103475_5461180929819017216_o.jpg?_nc_cat=106&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=4UEvvNkIwZcAX-fcmiP&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=9&oh=df1e128713ee2d4c8a63725a2f504c84&oe=5F1F7DBB,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-1/cp0/e15/q65/c1.0.32.32a/p32x32/15873396_234502570329516_8782946870434235767_n.jpg?_nc_cat=105&_nc_sid=dbb9e7&efg=eyJpIjoiYiJ9&_nc_ohc=wWlSIO3lBAoAX9fu_WR&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=5&oh=089d17c4bba25d7533adb4b916a7bf6b&oe=5F2256CD",/story.php?story_fbid=893429604436806&id=234499770329796
892849131161520,Prefeitura de Icém,"[datetime.datetime(2020, 3, 26, 20, 30, 32)]","Atenção!👨‍⚕️👩‍⚕️👵👴 Idosos e Profissionais da Saúde  Nesta sexta-feira, 27 de março não estaremos vacinando contra a gripe .  As doses de vacinas que as duas Estratégias de Saúde da Família receberam do Ministério da Saúde não foram suficientes ainda para antigirmos a imunização destes dois grupos prioritários. Continuaremos a campanha de vacinação na  próxima semana.  Estamos aguardando a reposição desta importante doses de vacinas! Agradecemos pela sua compreeensão! 🏥😁",https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p160x160/91327388_892849104494856_6733086415938125824_n.jpg?_nc_cat=102&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=nTWYlds3usUAX-ZVrcI&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=3&oh=41c8bbd596d7d62cb8a0e48a9329dda3&oe=5F1F2F41,/story.php?story_fbid=892849131161520&id=234499770329796
892766317836468,Prefeitura de Icém,"[datetime.datetime(2020, 3, 26, 17, 44, 7)]",Boletim Informativo🏥 CORONAVÍRUS  (Icêm) 26/03/2020,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p200x200/91265482_892766297836470_3833239993644482560_o.jpg?_nc_cat=104&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=EB-Od9_sRWMAX-OKiAq&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=3&oh=74691170d0c68f965314c78b39efa46f&oe=5F208B35,/story.php?story_fbid=892766317836468&id=234499770329796
892478204531946,Prefeitura de Icém,"[datetime.datetime(2020, 3, 26, 10, 8, 55)]","🏥👴👵👨‍⚕️👩‍⚕️ CHEGARAM NOVAS DOSES DA VACINA CONTRA GRIPE, MAS AINDA NÃO O SUFICIENTE A Divisão Municipal de Saúde de Icém recebeu novas doses da vacina contra a gripe. Porém, a quantidade enviada pelo Ministério da Saúde, responsável pela distribuição das vacinas, ainda não será suficiente para imunizar todas as pessoas do grupo prioritário, que são os idosos com mais de 60 anos e os profissionais de saúde.  Os profissionais da saúde do ESF I , estão na E.M.E. I Abel Terruggi realizando a campanha de vacinação . Temos algumas doses disponível no ESF II , conforme o Ministério da Saúde for mandando as doses de vacinas vamos informando a população para imunização. Lembrando que esses dias a vacina são para idosos, funcionários da saúde e não tem efeito sobre o novo Coronavírus.","https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c130.0.514.1032a/s206x206/90963887_892478137865286_7074541646024540160_o.jpg?_nc_cat=107&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=Vseinag7Ne4AX-7zq5u&_nc_ht=scontent.fcgh7-1.fna&oh=dfe9e55170112a8e02909be98aba051b&oe=5F221494,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c87.0.101.206a/p206x206/90900015_892478181198615_7517725865166241792_o.jpg?_nc_cat=107&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=CLi3ua-fuwIAX_3lioC&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=5&oh=183f367f08e05406bb5bf736f428eefc&oe=5F212721",/story.php?story_fbid=892478204531946&id=234499770329796
892135727899527,Prefeitura de Icém,"[datetime.datetime(2020, 3, 25, 22, 29, 27)]","Icém vai desinfetar ruas e calçadas A Prefeitura Municipal de Icém, através do pedido da Prefeita Municipal Maria de Lourdes Gomes da Silva de Morais feito para Secretaria de Limpeza , solicitou que seja colocado o caminhão pipa da prefeitura com hipoclorito de sódio (  cloro ) para lavar as ruas , avenidas, praças , calçadas e orgãos públicos. A intenção de fazer a lavagem para desinfetar as vias públicas e departamentos estará evitando a proliferação de germes, bactérias e contribuindo  para prevenção da população neste momento de pandemia da COVID-19 ( Coronavírus). De acordo com a Prefeita Maria de Lourdes, essa atitude pode ajudar bastante no combate e prevenção da proliferação do vírus na cidade. “ Não vamos medir esforços para conter o novo coronavírus. Mas peço à população que fiquem em casa. Não posso deixar de agradecer a  SABESP de nosso município, por atenderem minha solicitação onde vão fazer a doação do hipoclorito que será de grande utilidade para higienização e desinfecção dos locais"". #prevenção #prevenção","https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s240x240/91147030_892135704566196_4136645648894132224_n.jpg?_nc_cat=109&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=AnoogFMvDu4AX8IR_DB&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=9&oh=d5c0fae62085704627ecd606b0626e6d&oe=5F1FA4E7,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-1/cp0/e15/q65/c1.0.32.32a/p32x32/15873396_234502570329516_8782946870434235767_n.jpg?_nc_cat=105&_nc_sid=dbb9e7&efg=eyJpIjoiYiJ9&_nc_ohc=wWlSIO3lBAoAX9fu_WR&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=5&oh=089d17c4bba25d7533adb4b916a7bf6b&oe=5F2256CD",/story.php?story_fbid=892135727899527&id=234499770329796
891988834580883,Prefeitura de Icém,"[datetime.datetime(2020, 3, 25, 17, 41, 29)]",Boletim Informativo🏥 CORONAVÍRUS  (Icêm) 25/03/2020,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p200x200/90821675_891988811247552_1400737956490117120_o.jpg?_nc_cat=107&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=v0IGHC9cdkAAX-FO8qw&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=3&oh=a0463f994f84e8688136131bdacd30cd&oe=5F22B78D,/story.php?story_fbid=891988834580883&id=234499770329796
891395594640207,Prefeitura de Icém,"[datetime.datetime(2020, 3, 24, 23, 16, 51)]","⚠️ ATENÇÃO⚠️ A Prefeitura de Icém informa que continua válido o decreto nº 015/2020 de segunda-feira, 23 de março, que somente serviços essencias continuarão funcionando.  ✅ Esse é o momento de ficar em casa. E lutar pela vida dos nossos munícipes é o que importa! A Prefeitura precisa aguardar a decisão do Governo do Estado , Pomotoria de Justiça Nova Granada e Ministério Público do Estado de São Paulo.",https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s240x240/90993749_891395581306875_5912946326114402304_n.jpg?_nc_cat=109&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=CENsxApltgsAX8SzMqO&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=9&oh=a33773315615f623f70ca52d94bb3258&oe=5F2119DE,/story.php?story_fbid=891395594640207&id=234499770329796
891246181321815,Prefeitura de Icém,"[datetime.datetime(2020, 3, 24, 18, 36, 57)]",Boletim Informativo🏥 CORONAVÍRUS  (Icêm) 24/03/2020,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p200x200/90718259_891246154655151_8683701072465756160_o.jpg?_nc_cat=101&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=G3QSZ3gTo8QAX_PrXd5&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=3&oh=2587504408ff4cacc695e83a922803d7&oe=5F22C649,/story.php?story_fbid=891246181321815&id=234499770329796
890869274692839,Prefeitura de Icém,"[datetime.datetime(2020, 3, 24, 10, 1, 2)]","🔷#Icêm| LINHAS DE ÔNIBUS COMETA E SÃO RAPHAEL PAROU DE RODAR  Quem precisar ir a São José do Rio Preto, Nova Granada, Oríndiuva , Paulo de Faria , Riolândia, Fronteira e precisa de ônibus coletivo, terá que encontrar uma outra alternativa. Pois, as linhas estão  suspensas. Estamos aguardando o posicionamento da Expresso Itamaratì .Medida é para tentar frear a transmissão e resguardar funcionários no combate ao Covid-19.",https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s240x240/90879416_890869248026175_9073462461155246080_n.jpg?_nc_cat=109&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=fMEhjcvPtuIAX_c9kjs&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=9&oh=20d829a3b88e9f9032ebd71fcfa7aa56&oe=5F22A8C7,/story.php?story_fbid=890869274692839&id=234499770329796
890524231394010,Prefeitura de Icém,"[datetime.datetime(2020, 3, 23, 21, 52, 34)]","Covid-19: Prefeita decreta fechamento do comércio Nesta segunda-feira (23), a Prefeitura de Icêm, por meio da Vigilância Sanitária e Assessoria de Imprensa contando com o apoio da Polícia Militar, estiveram entregando o Decreto 015/2020 aos comerciantes orientando as sobre a determinação de fechamento de parte do comércio. A medida objetiva diminuir a circulação de pessoas nas ruas e combater a pandemia do novo coronavírus, causador da doença Covid-19 no município. Fiscalização A Vigilância Sanitária , junto a Polícia Militar, estará 24 horas atuando para fiscalizar e fazer cumprir o fechamento do comércio que não se enquadre como serviço essencial. Nesse primeiro momento, a ação é focada na conscientização, já que muitos comerciantes não estavam cientes do decreto. A população pode denunciar os comerciantes que descumpram o decreto por telefone gratuitamente, no número 190 ou pelos celulares: 17-981529308 /17 98194-0599.","https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c0.55.1280.850a/s206x206/90755999_890523631394070_109940476898967552_o.jpg?_nc_cat=104&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=3MJARhAX1LEAX-MzQph&_nc_ht=scontent.fcgh7-1.fna&oh=04d0851b37156b40e8179bf017152ea9&oe=5F1F8FA5,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c153.0.974.960a/s75x225/90881689_890523674727399_5394115573837725696_o.jpg?_nc_cat=108&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=tamJ1U_rAeYAX83FAvc&_nc_ht=scontent.fcgh7-1.fna&oh=e7c75cb76ef2ec9d0dbb43c10083e1b8&oe=5F22BD26,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c160.0.960.960a/s75x225/90633249_890523751394058_4250388791052730368_o.jpg?_nc_cat=100&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=TGtzIx8RLdwAX-N_T9Y&_nc_ht=scontent.fcgh7-1.fna&oh=6ae431fa6171ec29ea646a01d44ff24a&oe=5F229F23,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/c0.256.1536.1536a/s75x225/90727819_890524198060680_7841799392670515200_o.jpg?_nc_cat=110&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=7eUZKakLd6wAX-wy954&_nc_ht=scontent.fcgh7-1.fna&oh=d3cdb2280ff6b0329ecddda1ccc69065&oe=5F20D115",/story.php?story_fbid=890524231394010&id=234499770329796
890478424731924,Prefeitura de Icém,"[datetime.datetime(2020, 3, 23, 20, 10, 15)]",#DisKFiscalização🤳      Denuncie estabelecimentos ou situações que não estão cumprindo as medidas de segurança estabelecidas no Decreto Municipal Nº 015/2020 (FECHAMENTO DO COMÉRCIO) 🤳Telefone/Whatsapp: 17- 98194-0599                                           17-981529308,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s200x200/90789638_890478408065259_975507087192752128_o.jpg?_nc_cat=109&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=0u5BH8ZMskYAX-hKTi0&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=9&oh=c0a635f80c5cfca6c65dc4b174bba6e7&oe=5F2203A9,/story.php?story_fbid=890478424731924&id=234499770329796
890460911400342,Prefeitura de Icém,"[datetime.datetime(2020, 3, 23, 19, 29, 5)]",O que abre e o que fecha em Icém na quarentena. De acordo com o Decreto 015/2020 Dispõe sobre adoção de novas medidas de prevenção e controle à pandemia do COVID-19 ( Coronavírus) e dá outras providências.,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/p200x200/91001862_890460854733681_2990410712582455296_n.png?_nc_cat=105&_nc_sid=8024bb&efg=eyJpIjoiYiJ9&_nc_ohc=PkFP0kIlCxwAX_9MhaI&_nc_ht=scontent.fcgh7-1.fna&oh=ad8330fe0ac9b54f07f03576ebe494bb&oe=5F2265E1,/story.php?story_fbid=890460911400342&id=234499770329796
890418528071247,Prefeitura de Icém,"[datetime.datetime(2020, 3, 23, 18, 1, 35)]",,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p200x200/90914026_890418504737916_6835148402397806592_o.jpg?_nc_cat=108&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=dig5oBRsF8wAX-VyUMy&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=3&oh=7cb092d3bf1b5646aab3e280df91d857&oe=5F226CDA,/story.php?story_fbid=890418528071247&id=234499770329796
889596544820112,Prefeitura de Icém,"[datetime.datetime(2020, 3, 22, 17, 5, 21)]","📢✅ Boletim Informativo de domingo, 23 de março registrando nenhum caso de #Coronavírus (Covid-19) em Icém📑 👉Atenção:  A Divisão Municipal de Saúde solicita à população que utilize os serviços de saúde apenas em caso de extrema necessidade.  O uso consciente dos serviços facilita o atendimento para quem precisa de verdade e ajuda os profissionais de saúde que estão trabalhando por nós. 🏥👩‍⚕️👨‍⚕️ ➡️Com serenidade, consciência e coletividade vamos juntos acabar com o #Coronavírus! #populaçãofiqueemcasa🏘 #prevenção #higiene  👵🧓👧👦🤱🤰🙋‍♂️💁‍♂️💁‍♀️🧘‍♂️🧘‍♀️👨‍👩‍👧‍👦👨‍👩‍👧‍👧👨‍👩‍👦‍👦👨‍👦👨‍👦‍👦👨‍👧👨‍👧‍👦👩‍👧‍👧👩‍👧‍👦👩‍👧👩‍👦‍👦👩‍👦👨‍👧‍👧👨‍👩‍👧👪 #NósInformamosVocê #Compartilhe #EssaLutaÉdeTodos",https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p200x200/90511038_889596514820115_4631195890189598720_o.jpg?_nc_cat=110&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=UfN7Zeq-GB0AX9hI3l7&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=3&oh=bdd64a547843582f358ea66a4a2f0dc9&oe=5F21DD04,/story.php?story_fbid=889596544820112&id=234499770329796
888980961548337,Prefeitura de Icém,"[datetime.datetime(2020, 3, 21, 21, 47, 8)]","CAMPANHA DE VACINAÇÃO CONTRA A GRIPE EM ICÉM  📣 Leia todas as orientações até o final!  👉🏼 Na próxima segunda-feira, dia 23 de março de 2020, inicia-se a campanha de vacinação contra a gripe.  Conforme orientações do Ministério da Saúde, no início da campanha, serão vacinados os idosos e profissionais da saúde 👩‍⚕🧑‍⚕🧑‍🦳👨‍🦳 A distribuição das doses da vacina é de responsabilidade do Ministério da Saúde e serão enviadas gradativamente, portanto, não recebemos o número total de doses necessárias para o público-alvo no momento 💉  ⚠⚠ ⚠ Para melhor atender a população idosa e considerando as medidas de enfrentamento do Covid-19, a vacinação será nos ESF I e II. O atendimento será das 7h às 16h.  ⚠⚠ Só serão autorizados a entrar no local da vacinação, as pessoas que serão vacinadas, salvo os idosos que forem indispensáveis o acompanhante. ⚠ Os profissionais de saúde serão vacinados mediante comprovação de atuação na área. Não se esqueça de levar sua carteira de vacinação! 😉 ⚠Pedimos por gentileza que evitem  aglomeração!",https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s200x200/90470377_888980941548339_5269431045442240512_n.jpg?_nc_cat=107&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=WsEA4fNcen4AX-OwWgn&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=9&oh=ee0eda3e8768fd3b11b64e8770dec939&oe=5F20BFEC,/story.php?story_fbid=888980961548337&id=234499770329796
888791801567253,Prefeitura de Icém,"[datetime.datetime(2020, 3, 21, 15, 34, 46)]",COMPARTILHANDO – Boletim informativo diário sobre o coronavírus em Icêm. Pedimos por gentileza que evitem sair de suas residências !😁,https://scontent.fcgh7-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p200x200/90513945_888791771567256_153463201575469056_o.jpg?_nc_cat=108&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=CFR9Xq5HG4UAX_Y_Cnu&_nc_ht=scontent.fcgh7-1.fna&_nc_tp=3&oh=106e3d096dd6a460069b362a1b17847f&oe=5F22281B,/story.php?story_fbid=888791801567253&id=234499770329796
